Body - C.o.M,Distance - Leg Pivot to Body Pivot,Leg - C.o.M,Leg Length,Leg Mass,Max Angle,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.2,0.1,0.4,0.1,0.5,70,0.20664,0.22414,0.24256,0.26193,0.28234,0.30384,0.32651,0.35044,0.37573,0.40248,0.43081,0.46084,0.49275,0.52668,0.56283,0.60141,0.64268,0.68691,0.73442,0.78559,0.84085,0.9007,0.96572,1.0366,1.1142,1.1994
0.2,0.3,0.5,0.2,0.1,70,0.20609,0.22379,0.24243,0.26206,0.28274,0.30456,0.32759,0.35191,0.37763,0.40485,0.43369,0.46429,0.4968,0.53139,0.56826,0.60762,0.64974,0.69489,0.7434,0.79566,0.8521,0.91323,0.97966,1.0521,1.1314,1.2185
0.2,0.3,0.5,0.1,0.4,70,0.20609,0.22379,0.24243,0.26206,0.28274,0.30456,0.32759,0.35191,0.37763,0.40485,0.43369,0.46429,0.4968,0.53139,0.56826,0.60762,0.64974,0.69489,0.7434,0.79566,0.8521,0.91323,0.97966,1.0521,1.1314,1.2185
0.2,0.2,0.1,0.1,0.2,70,0.17205,0.18789,0.20472,0.22263,0.24169,0.26198,0.28362,0.30672,0.33139,0.35777,0.38602,0.41632,0.44885,0.48385,0.52156,0.56226,0.60629,0.65402,0.70588,0.76237,0.82406,0.89164,0.96589,1.0478,1.1384,1.2391
0.2,0.4,0.2,0.1,0.2,70,0.17205,0.18789,0.20472,0.22263,0.24169,0.26198,0.28362,0.30672,0.33139,0.35777,0.38602,0.41632,0.44885,0.48385,0.52156,0.56226,0.60629,0.65402,0.70588,0.76237,0.82406,0.89164,0.96589,1.0478,1.1384,1.2391
0.2,0.2,0.3,0.2,0.1,70,0.2149,0.23338,0.25283,0.27333,0.29492,0.3177,0.34174,0.36713,0.39397,0.42238,0.45248,0.48441,0.51834,0.55443,0.5929,0.63397,0.67791,0.72501,0.77561,0.83012,0.88898,0.95274,1.022,1.0975,1.1802,1.271
0.2,0.2,0.3,0.1,0.4,70,0.2149,0.23338,0.25283,0.27333,0.29492,0.3177,0.34174,0.36713,0.39397,0.42238,0.45248,0.48441,0.51834,0.55443,0.5929,0.63397,0.67791,0.72501,0.77561,0.83012,0.88898,0.95274,1.022,1.0975,1.1802,1.271
0.2,0.1,0.3,0.1,0.5,70,0.2181,0.23666,0.25618,0.27673,0.29838,0.3212,0.34528,0.37069,0.39755,0.42598,0.45608,0.48802,0.52193,0.55802,0.59647,0.63752,0.68143,0.7285,0.77907,0.83354,0.89236,0.95608,1.0253,1.1008,1.1834,1.2742
0.2,0.5,0.2,0.1,0.2,70,0.17829,0.19477,0.21229,0.23093,0.25078,0.27193,0.29448,0.31856,0.3443,0.37184,0.40134,0.43298,0.46698,0.50357,0.54301,0.58559,0.63168,0.68166,0.73598,0.79517,0.85985,0.93072,1.0086,1.0946,1.1897,1.2954
0.2,0.2,0.5,0.1,0.5,70,0.2275,0.24691,0.26734,0.28886,0.31152,0.33541,0.36063,0.38725,0.41539,0.44517,0.47672,0.51019,0.54575,0.58358,0.6239,0.66694,0.71299,0.76235,0.81539,0.87252,0.93423,1.0011,1.0737,1.1529,1.2396,1.3348
0.2,0.3,0.4,0.2,0.1,70,0.22679,0.2463,0.26683,0.28846,0.31125,0.33528,0.36064,0.38742,0.41572,0.44567,0.4774,0.51106,0.54681,0.58484,0.62536,0.66862,0.71489,0.76448,0.81775,0.87512,0.93708,1.0042,1.0771,1.1565,1.2435,1.339
0.2,0.3,0.4,0.1,0.4,70,0.22679,0.2463,0.26683,0.28846,0.31125,0.33528,0.36064,0.38742,0.41572,0.44567,0.4774,0.51106,0.54681,0.58484,0.62536,0.66862,0.71489,0.76448,0.81775,0.87512,0.93708,1.0042,1.0771,1.1565,1.2435,1.339
0.2,0.3,0.1,0.1,0.2,70,0.18378,0.20081,0.21893,0.23821,0.25875,0.28065,0.30401,0.32896,0.35563,0.38418,0.41478,0.44761,0.48289,0.52088,0.56183,0.60607,0.65397,0.70592,0.76241,0.82398,0.89128,0.96505,1.0462,1.1357,1.2348,1.345
0.2,0.4,0.5,0.2,0.1,70,0.23457,0.25473,0.27595,0.2983,0.32184,0.34666,0.37285,0.40049,0.42971,0.46062,0.49336,0.52809,0.56496,0.60419,0.64597,0.69057,0.73827,0.78938,0.84429,0.90341,0.96725,1.0364,1.1115,1.1933,1.2829,1.3813
0.2,0.4,0.5,0.1,0.4,70,0.23457,0.25473,0.27595,0.2983,0.32184,0.34666,0.37285,0.40049,0.42971,0.46062,0.49336,0.52809,0.56496,0.60419,0.64597,0.69057,0.73827,0.78938,0.84429,0.90341,0.96725,1.0364,1.1115,1.1933,1.2829,1.3813
0.2,0.5,0.4,0.1,0.3,70,0.24096,0.26297,0.28635,0.3112,0.33761,0.36573,0.39567,0.4276,0.46168,0.4981,0.53706,0.57881,0.6236,0.67175,0.72358,0.77949,0.83992,0.90537,0.95384,0.98247,1.0323,1.0912,1.1577,1.2318,1.314,1.4052
